n_residues_total,n_residues_confident,confident_fraction,mean_plddt,compactness,hp_surf_frac,arom_surf_frac,max_hp_patch,n_hp_patches_5plus,pocket_density,max_pocket_cluster,pocket_cluster_per_100res,accession,Entry,intended_gene,gene_symbol,protac_validated,Length,n_lines_screened,mean_chronos,median_chronos,frac_essential,frac_strongly_essential,n_lines_expression,mean_log_tpm,median_log_tpm,frac_expressed,frac_high_expressed
1158,686,0.5924006908462867,84.03026239067056,1.5026191695818043,0.315625,0.0625,6,3,0.22011661807580174,17,2.478134110787172,Q9BVR0,Q9BVR0,,HERC2P3,False,1158,,,,,,,,,,
102,51,0.5,77.84156862745098,3.0579537234492022,0.43137254901960786,0.1568627450980392,8,3,0.058823529411764705,3,5.88235294117647,Q9BW61,Q9BW61,,DDA1,False,102,1208.0,-0.36563308657366805,-0.34966394062446504,0.21274834437086093,0.009105960264900662,1775.0,5.285025374591549,5.341292,1.0,0.9971830985915493
469,286,0.6098081023454158,92.241993006993,4.443946434303086,0.3524904214559387,0.05747126436781609,16,7,0.11888111888111888,11,3.8461538461538463,Q9BWF2,Q9BWF2,,TRAIP,False,469,1208.0,-0.8282101379703306,-0.8152641789021617,0.8170529801324503,0.2955298013245033,1775.0,3.5666630616507042,3.6674495,0.9949295774647887,0.7763380281690141
255,215,0.8431372549019608,92.0525581395349,1.6864424105145486,0.3359375,0.125,6,2,0.2186046511627907,12,5.5813953488372094,Q9BQ13,Q9BQ13,,KCTD14,False,255,1208.0,-0.04231322690553094,-0.0401701869218292,0.0016556291390728477,0.0,1775.0,1.560368930768451,0.7351244,0.46704225352112677,0.2332394366197183
777,405,0.5212355212355212,88.98217283950618,1.3864323567889092,0.28699551569506726,0.11210762331838565,5,2,0.20987654320987653,31,7.654320987654321,Q99728,Q99728,,BARD1,False,777,1208.0,-0.5766790941296286,-0.5614852750239157,0.5836092715231788,0.08526490066225166,1775.0,3.078569985183098,3.1284914,0.9881690140845071,0.563943661971831
718,635,0.8844011142061281,92.7523307086614,0.9927019294370402,0.25263157894736843,0.08421052631578947,6,3,0.1700787401574803,15,2.3622047244094486,Q96ME1,Q96ME1,,FBXL18,False,718,1208.0,-0.1485715029000109,-0.13378119801857846,0.029801324503311258,0.004966887417218543,1775.0,2.449457234061972,2.4656925,0.976338028169014,0.2208450704225352
679,283,0.4167893961708395,89.88989399293287,1.2486688434538091,0.3221476510067114,0.0738255033557047,12,1,0.2332155477031802,10,3.53356890459364,Q96PX1,Q96PX1,,RNF157,False,679,1208.0,0.029575791865271744,0.02215874555192405,0.0,0.0,1775.0,2.0831372215887325,1.9514722,0.6659154929577464,0.31098591549295773
304,196,0.6447368421052632,90.20984693877551,1.428356715611049,0.3025210084033613,0.09243697478991597,5,2,0.23979591836734693,24,12.244897959183673,Q96MG7,Q96MG7,,NSMCE3,False,304,1208.0,-0.9487954240585458,-0.9353113550100202,0.9072847682119205,0.4105960264900662,1775.0,2.8797814449183097,2.8645527,0.9966197183098592,0.4084507042253521
357,283,0.7927170868347339,94.03494699646643,1.140843113991484,0.33088235294117646,0.08823529411764706,8,2,0.20141342756183744,15,5.30035335689046,Q96MG8,Q96MG8,,PCMTD1,False,357,1208.0,-0.114220126389205,-0.10631076069933645,0.027317880794701987,0.0,1775.0,4.3336595794366195,4.319589,0.9994366197183099,0.9554929577464789
289,214,0.740484429065744,94.01911214953273,1.7313951111758232,0.2926829268292683,0.13821138211382114,6,2,0.22897196261682243,13,6.074766355140187,Q96MP8,Q96MP8,,KCTD7,False,289,1208.0,-0.0367709212327603,-0.0309698397688929,0.0033112582781456954,0.0008278145695364238,1775.0,2.7109314830704228,2.7436075,0.9735211267605633,0.38422535211267606
663,546,0.8235294117647058,87.50849816849816,1.5819724557479262,0.5897435897435898,0.18518518518518517,42,15,0.3241758241758242,149,27.28937728937729,Q96MT1,Q96MT1,,RNF145,False,663,383.0,0.18377506608455746,0.1869643713555719,0.0,0.0,1775.0,6.031638228478873,6.0856543,0.9988732394366198,0.9926760563380281
727,245,0.33700137551581844,88.77138775510203,1.6631731649489259,0.2721518987341772,0.10759493670886076,10,3,0.17551020408163265,10,4.081632653061225,Q96MU7,Q96MU7,,YTHDC1,False,727,1208.0,-0.4806199671474834,-0.4706245352260717,0.4246688741721854,0.014900662251655629,1775.0,5.3899098410704225,5.4148088,1.0,0.9994366197183099
453,413,0.9116997792494481,92.33489104116222,1.3777096820649417,0.33181818181818185,0.07727272727272727,10,5,0.2179176755447942,32,7.74818401937046,Q96NS5,Q96NS5,,ASB16,False,453,1208.0,-0.14041933968121034,-0.13442606763614326,0.013245033112582781,0.0,1775.0,1.0050415100276056,0.9146242,0.4332394366197183,0.0067605633802816905
236,189,0.8008474576271186,91.56253968253968,1.8210374397073017,0.3208955223880597,0.1044776119402985,5,2,0.21693121693121692,13,6.878306878306878,Q96P09,Q96P09,,BIRC8,False,236,,,,,,1775.0,0.0007676788456338028,0.0,0.0,0.0
261,235,0.9003831417624522,95.24514893617021,1.6680632074175055,0.2857142857142857,0.06428571428571428,8,2,0.2127659574468085,21,8.936170212765958,Q96PM5,Q96PM5,,RCHY1,False,261,1208.0,-0.002593384571919569,-0.0031675166149127,0.0074503311258278145,0.0,1775.0,4.930620422309859,4.972371,1.0,0.9830985915492958
802,617,0.7693266832917706,91.31790923824958,1.1654208715121885,0.32386363636363635,0.07954545454545454,9,3,0.20421393841166938,26,4.213938411669368,Q96PU4,Q96PU4,,UHRF2,False,802,1208.0,-0.010006143045865777,-0.00810447370302575,0.0,0.0,1775.0,4.542361116281691,4.490692,0.9994366197183099,0.963943661971831
975,570,0.5846153846153846,88.05305263157895,1.3228250829649526,0.31186440677966104,0.11186440677966102,8,1,0.23508771929824562,14,2.456140350877193,Q96PU5,Q96PU5,,NEDD4L,False,975,1208.0,0.04944624606642077,0.053644463152926355,0.004966887417218543,0.0033112582781456954,1775.0,4.628389955806198,4.8079886,0.9712676056338028,0.8726760563380281
612,546,0.8921568627450981,94.54338827838828,1.3985688621890149,0.2775800711743772,0.06761565836298933,8,2,0.1978021978021978,31,5.677655677655678,Q96Q07,Q96Q07,,BTBD9,False,612,1208.0,-0.1752222992781243,-0.1683615059748024,0.0347682119205298,0.0,1775.0,1.9959736771492957,2.0038505,0.927887323943662,0.06028169014084507
263,232,0.8821292775665399,93.15788793103447,1.2287571826754164,0.32456140350877194,0.07017543859649122,11,2,0.2025862068965517,19,8.189655172413794,Q99619,Q99619,,SPSB2,False,263,1208.0,0.02410497092977497,0.0209213004321372,0.0,0.0,1775.0,3.0102321617802814,2.9880738,0.9954929577464788,0.49577464788732395
635,525,0.8267716535433071,93.6860761904762,1.7355412956702947,0.2958801498127341,0.0898876404494382,8,5,0.20952380952380953,21,4.0,Q96Q27,Q96Q27,,ASB2,False,635,1208.0,0.12370460351135018,0.11876702582479651,0.0,0.0,1775.0,0.8276857065566199,0.20740063,0.24619718309859154,0.07943661971830986
1004,320,0.3187250996015936,83.46796875,2.1335867175671757,0.37554585152838427,0.12663755458515283,10,8,0.175,10,3.125,Q96QT6,Q96QT6,,PHF12,False,1004,1208.0,-0.5603132444538808,-0.5476897888986987,0.5596026490066225,0.08774834437086093,1775.0,4.255615762929577,4.252158,0.9994366197183099,0.956056338028169
527,230,0.4364326375711575,90.72508695652172,1.579414366869646,0.3125,0.0859375,8,1,0.2,12,5.217391304347826,Q96RE7,Q96RE7,,NACC1,False,527,1208.0,-0.15478165106935993,-0.1464720181147839,0.0380794701986755,0.0,1775.0,5.065956041239437,5.1447153,1.0,0.9892957746478873
372,256,0.6881720430107527,93.07765625,1.1912938356399536,0.23809523809523808,0.10317460317460317,6,1,0.19921875,20,7.8125,Q96RU8,Q96RU8,,TRIB1,False,372,1208.0,-0.04584859523019105,-0.0179726119865585,0.02566225165562914,0.0033112582781456954,1775.0,3.6818968754084507,3.6045814,0.9802816901408451,0.6912676056338029
790,521,0.6594936708860759,91.06506717850287,1.4440168131330138,0.2868217054263566,0.13178294573643412,13,3,0.22072936660268713,54,10.36468330134357,Q96S15,Q96S15,,WDR24,False,790,1208.0,-0.6054475127156262,-0.5944395066118884,0.6001655629139073,0.11672185430463576,1775.0,2.654266466123944,2.6363206,0.9949295774647887,0.2704225352112676
281,185,0.6583629893238434,90.06999999999998,1.1944730277663933,0.325,0.0875,6,1,0.2,11,5.9459459459459465,Q96S21,Q96S21,,RAB40C,False,281,1208.0,-0.02346772523348361,-0.02140506805942005,0.006622516556291391,0.0,1775.0,3.2438190961521123,3.203635,0.9994366197183099,0.6225352112676056
729,442,0.6063100137174211,93.66511312217193,1.4644458955721829,0.31020408163265306,0.08571428571428572,12,2,0.2149321266968326,51,11.538461538461538,Q96S59,Q96S59,,RANBP9,False,729,1208.0,-0.13719981227597688,-0.12787903548559149,0.03890728476821192,0.0,1775.0,5.111817840338028,5.141171,1.0,0.9966197183098592
283,207,0.7314487632508834,93.38584541062801,2.0961017051751174,0.33076923076923076,0.08461538461538462,6,3,0.16908212560386474,9,4.3478260869565215,Q96SI1,Q96SI1,,KCTD15,False,283,1208.0,-0.016689874621730376,-0.0138028982880551,0.0016556291390728477,0.0,1775.0,3.2897614217622535,3.6996071,0.8535211267605634,0.6630985915492957
793,615,0.7755359394703657,89.70193495934959,1.2415866672915061,0.2607449856733524,0.054441260744985676,5,2,0.2048780487804878,36,5.853658536585367,Q96T88,Q96T88,,UHRF1,False,793,74.0,-0.47023858746008057,-0.4481366358014407,0.35135135135135137,0.04054054054054054,1775.0,4.611470297010141,4.7017817,0.9949295774647887,0.9025352112676056
336,240,0.7142857142857143,89.809375,1.8767747338982934,0.35,0.06111111111111111,12,4,0.20416666666666666,11,4.583333333333333,Q99496,Q99496,,RNF2,False,336,1208.0,-0.04744464395890392,-0.041082747354154056,0.008278145695364239,0.0,1775.0,4.304272499149296,4.3226495,0.9971830985915493,0.9487323943661972
587,238,0.40545144804088584,90.66773109243697,1.4105603056428289,0.33793103448275863,0.06896551724137931,9,1,0.19747899159663865,12,5.042016806722689,Q96BF6,Q96BF6,,NACC2,False,587,1208.0,-0.02399622950015792,-0.019219276659093253,0.006622516556291391,0.0,1775.0,2.6567174508715494,2.848624,0.872112676056338,0.4416901408450704
237,204,0.8607594936708861,90.99794117647058,1.703541807502629,0.4066666666666667,0.08666666666666667,15,4,0.20588235294117646,16,7.8431372549019605,Q96A37,Q96A37,,RNF166,False,237,1208.0,0.01751053378422729,0.013490173401154399,0.0041390728476821195,0.0,1775.0,3.3505383798873236,3.3214953,0.9994366197183099,0.6805633802816902
273,253,0.9267399267399268,94.97039525691697,1.2016607630687952,0.38095238095238093,0.0873015873015873,10,2,0.18972332015810275,13,5.138339920948617,Q96BD6,Q96BD6,,SPSB1,False,273,1208.0,-0.01620408461641698,-0.0126285289885753,0.0024834437086092716,0.0,1775.0,3.092016739224789,3.2844238,0.9019718309859155,0.5926760563380282
731,476,0.6511627906976745,91.56018907563025,1.3233980426363985,0.3153526970954357,0.07468879668049792,9,7,0.18277310924369747,12,2.5210084033613445,Q8NHY2,Q8NHY2,,COP1,False,731,1208.0,-0.27428679859346256,-0.2370757426636232,0.22847682119205298,0.024834437086092714,1775.0,4.783424742084507,4.780079,1.0,0.9960563380281691
188,176,0.9361702127659575,91.8105681818182,1.9379597851087242,0.3114754098360656,0.11475409836065574,6,3,0.2215909090909091,13,7.386363636363637,Q8NEA4,Q8NEA4,,FBXO36,False,188,1208.0,-0.15694794716148247,-0.15487712337907994,0.014900662251655629,0.0,1775.0,1.4070555558794364,1.3905797,0.6788732394366197,0.023098591549295774
526,416,0.7908745247148289,94.43923076923078,1.3622589781197383,0.2524271844660194,0.06796116504854369,5,1,0.20192307692307693,10,2.403846153846154,Q8NEA9,Q8NEA9,,GMCL2,False,526,70.0,0.3443546192241288,0.33943584502491186,0.0,0.0,1775.0,0.09577310523380281,0.07905651,0.0005633802816901409,0.0
735,660,0.8979591836734694,93.34789393939394,1.5562778753949913,0.30327868852459017,0.1092896174863388,15,4,0.12424242424242424,20,3.0303030303030303,Q8NEE6,Q8NEE6,,FBXL13,False,735,1208.0,0.03264843795645104,0.0328877910206386,0.0016556291390728477,0.0,1775.0,0.9319939411515493,0.63364416,0.27605633802816903,0.05971830985915493
633,319,0.5039494470774092,90.77097178683385,1.5306419054595748,0.3240223463687151,0.0893854748603352,5,1,0.21003134796238246,15,4.702194357366771,Q8NEG5,Q8NEG5,,ZSWIM2,False,633,1208.0,0.02695935182352309,0.02810830388755145,0.0,0.0,1775.0,0.04259638790816902,0.0,0.005633802816901409,0.0005633802816901409
403,348,0.8635235732009926,91.69609195402299,1.1156922587418239,0.28,0.06666666666666667,14,2,0.1724137931034483,38,10.919540229885058,Q8NEZ5,Q8NEZ5,,FBXO22,False,403,1208.0,-0.11155001001378996,-0.10756508799474884,0.012417218543046357,0.0008278145695364238,1775.0,4.983705464619719,4.993851,1.0,0.9915492957746479
601,538,0.8951747088186356,92.26756505576208,1.2596808981882055,0.26394052044609667,0.07434944237918216,7,1,0.2211895910780669,39,7.24907063197026,Q8NFY9,Q8NFY9,,KBTBD8,False,601,1208.0,0.1010042262977144,0.10151635821856694,0.0016556291390728477,0.0,1775.0,1.6353206425312676,1.4352125,0.652394366197183,0.12281690140845071
1043,788,0.7555129434324065,90.35615482233504,1.0861886513442272,0.27793696275071633,0.09169054441260745,7,1,0.20812182741116753,24,3.0456852791878175,Q8NFZ0,Q8NFZ0,,FBH1,False,1043,1208.0,0.002254169519910177,-0.0015841251896326499,0.0016556291390728477,0.0,1775.0,4.924162952957747,4.9625955,1.0,0.9960563380281691
486,434,0.8930041152263375,91.36794930875577,2.474735137615727,0.3488372093023256,0.046511627906976744,14,6,0.195852534562212,12,2.7649769585253456,Q8NG06,Q8NG06,,TRIM58,False,486,1208.0,0.1165895258226131,0.1199472071565012,0.0008278145695364238,0.0,1775.0,1.0027413404743661,0.039793953,0.29859154929577464,0.14929577464788732
643,100,0.15552099533437014,87.38529999999999,2.3983814239501955,0.5263157894736842,0.06578947368421052,17,2,0.18,5,5.0,Q8NG27,Q8NG27,,PJA1,False,643,1208.0,0.06350809392750871,0.06723928568492371,0.0008278145695364238,0.0,1775.0,3.9880482800135217,4.1164646,0.9791549295774647,0.8732394366197183
242,84,0.34710743801652894,92.12202380952381,1.6742350661570249,0.3709677419354839,0.06451612903225806,6,2,0.16666666666666666,5,5.952380952380952,Q8NHG8,Q8NHG8,,ZNRF2,False,242,1208.0,0.02298831872171864,0.02200520192032225,0.0041390728476821195,0.0,1775.0,3.461997078510986,3.4723058,0.9926760563380281,0.7149295774647887
1336,767,0.5741017964071856,91.41105606258148,1.3205647788836217,0.2698412698412698,0.07142857142857142,11,2,0.19165580182529335,34,4.432855280312908,Q8NHM5,Q8NHM5,,KDM2B,False,1336,1208.0,-0.04038342350730581,-0.046077205441298896,0.005794701986754967,0.0008278145695364238,1775.0,3.6572637186873242,3.5204222,0.9994366197183099,0.7921126760563381
85,48,0.5647058823529412,89.16645833333332,3.3874388006347065,0.3333333333333333,0.041666666666666664,7,2,0.0625,2,4.166666666666666,Q8NHZ8,Q8NHZ8,,CDC26,False,85,1208.0,-0.7594041389917846,-0.7428224741033667,0.8692052980132451,0.15728476821192053,1775.0,5.649494208732395,5.6369433,1.0,0.9988732394366198
74,36,0.4864864864864865,83.87666666666667,2.124747117360433,0.5,0.1111111111111111,14,1,0.1388888888888889,2,5.555555555555555,Q96B49,Q96B49,,TOMM6,False,74,1208.0,-0.1556012871983619,-0.14987525480326702,0.018211920529801324,0.0016556291390728477,1775.0,8.304501933633803,8.2965355,1.0,1.0
283,251,0.8869257950530035,95.472390438247,1.394399100330278,0.3383458646616541,0.10526315789473684,8,3,0.21912350597609562,24,9.56175298804781,Q8NI29,Q8NI29,,FBXO27,False,283,1208.0,0.09460545055786178,0.09745169982832125,0.0041390728476821195,0.0,1775.0,1.8499965101814086,1.6664339,0.6309859154929578,0.25183098591549297
745,336,0.45100671140939597,89.64431547619047,1.7612915544604963,0.41706161137440756,0.11374407582938388,8,4,0.23809523809523808,32,9.523809523809524,Q8TB52,Q8TB52,,FBXO30,False,745,1208.0,0.12476274070770428,0.1230051864247021,0.0,0.0,1775.0,2.9077143987459158,2.910913,0.9938028169014085,0.4546478873239437
728,492,0.6758241758241759,88.25686991869918,1.3287755343369563,0.29545454545454547,0.10984848484848485,4,0,0.22154471544715448,24,4.878048780487805,Q8TBB1,Q8TBB1,,LNX1,False,728,1208.0,-0.009949483364583334,-0.009181152024374101,0.0024834437086092716,0.0,1775.0,1.2686203465487322,0.9239516,0.48169014084507045,0.0771830985915493
542,242,0.44649446494464945,84.39165289256198,1.988354668918884,0.4342857142857143,0.13142857142857142,37,2,0.1859504132231405,9,3.71900826446281,Q8TC41,Q8TC41,,RNF217,False,542,1208.0,-0.01606858755082607,-0.00179648798289375,0.0033112582781456954,0.0008278145695364238,1775.0,2.083980802712676,2.2958934,0.7684507042253521,0.24901408450704227
367,260,0.7084468664850136,88.56276923076923,1.3374011284555067,0.2972972972972973,0.11486486486486487,9,1,0.18461538461538463,7,2.6923076923076925,Q8TCJ0,Q8TCJ0,,FBXO25,False,367,1208.0,0.012945919203327284,0.01931919456130795,0.0033112582781456954,0.0,1775.0,3.1136980433571835,3.1647606,0.9633802816901409,0.5757746478873239
289,160,0.5536332179930796,90.629875,2.274504885028781,0.4351145038167939,0.1297709923664122,21,2,0.23125,8,5.0,Q8TCQ1,Q8TCQ1,,MARCHF1,False,289,1090.0,0.04676147236643758,0.053113906590867094,0.0009174311926605505,0.0,1775.0,1.4842986815622534,1.3367633,0.663661971830986,0.06929577464788732
740,550,0.7432432432432432,89.12689090909092,1.5814113361950592,0.25862068965517243,0.07758620689655173,6,2,0.16363636363636364,11,2.0,Q8TDB6,Q8TDB6,,DTX3L,False,740,1208.0,0.0014948253843990482,0.00074298314825385,0.0016556291390728477,0.0,1775.0,3.5839247463898594,3.721996,0.9515492957746479,0.7284507042253521
546,425,0.7783882783882784,94.23098823529412,1.038420501205794,0.26285714285714284,0.12,5,1,0.16941176470588235,21,4.941176470588235,Q8TEB1,Q8TEB1,,DCAF11,False,546,1208.0,-0.0007394680224572358,-0.0005215568784342,0.0016556291390728477,0.0,1775.0,5.171103058647888,5.1726913,1.0,0.992112676056338
428,278,0.6495327102803738,92.95424460431654,3.087256555197203,0.39325842696629215,0.12359550561797752,22,1,0.17625899280575538,18,6.474820143884892,Q8TEB7,Q8TEB7,,RNF128,False,428,1208.0,-0.00096605359202325,-0.0001540110254724,0.0016556291390728477,0.0,1775.0,1.6479788379160563,0.48887384,0.4230985915492958,0.2591549295774648
729,251,0.3443072702331962,89.92972111553783,1.5374271973115343,0.3696969696969697,0.07878787878787878,8,4,0.2350597609561753,16,6.374501992031872,Q8TEC5,Q8TEC5,,SH3RF2,False,729,1208.0,-0.11830818293120085,-0.12217634116197305,0.0041390728476821195,0.0,1775.0,1.998421919508169,1.9272972,0.6270422535211267,0.323943661971831
882,310,0.35147392290249435,91.3921935483871,1.534210197995617,0.31527093596059114,0.08866995073891626,9,2,0.23548387096774193,16,5.161290322580645,Q8TEJ3,Q8TEJ3,,SH3RF3,False,882,74.0,0.01983335479853061,0.04268200998653695,0.0,0.0,1775.0,1.0022608556850703,0.5612284,0.40450704225352113,0.06028169014084507
375,180,0.48,83.27194444444444,2.2569940096264123,0.1958041958041958,0.13286713286713286,5,2,0.15555555555555556,5,2.7777777777777777,Q8NE65,Q8NE65,,ZNF738,False,375,70.0,-0.04631827358267308,-0.0134603730981857,0.04285714285714286,0.0,1775.0,3.5183704832794365,3.740906,0.8991549295774648,0.6946478873239437
227,85,0.3744493392070485,93.03411764705884,1.6179352511026812,0.3870967741935484,0.06451612903225806,5,1,0.18823529411764706,4,4.705882352941177,Q8ND25,Q8ND25,,ZNRF1,False,227,1208.0,0.1114426858571077,0.1120613810165624,0.0,0.0,1775.0,4.216394662569014,4.2289186,0.9971830985915493,0.9059154929577464
703,318,0.4523470839260313,91.46490566037735,3.6525869784611835,0.33079847908745247,0.04182509505703422,6,4,0.1320754716981132,11,3.459119496855346,Q8ND24,Q8ND24,,RNF214,False,703,1208.0,-0.06428189180212968,-0.0637569857899003,0.0041390728476821195,0.0,1775.0,3.752516218422535,3.8062518,1.0,0.8664788732394366
418,294,0.7033492822966507,91.74272108843536,1.620470227951199,0.30434782608695654,0.062111801242236024,8,2,0.20408163265306123,22,7.482993197278912,Q8NCT1,Q8NCT1,,ARRDC4,False,418,1208.0,0.04801381778823377,0.046116806107462355,0.0008278145695364238,0.0,1775.0,2.5783776395323943,2.6063476,0.8298591549295775,0.40732394366197183
