n_residues_total,n_residues_confident,confident_fraction,mean_plddt,compactness,hp_surf_frac,arom_surf_frac,max_hp_patch,n_hp_patches_5plus,pocket_density,max_pocket_cluster,pocket_cluster_per_100res,accession,Entry,intended_gene,gene_symbol,protac_validated,Length,n_lines_screened,mean_chronos,median_chronos,frac_essential,frac_strongly_essential,n_lines_expression,mean_log_tpm,median_log_tpm,frac_expressed,frac_high_expressed,mechanism_class,n_strands,beta_fraction,radial_cv,beta_radial_score,central_pore_score,propeller_score
223,189,0.8475336322869955,95.57592592592592,1.248826069049095,0.404040404040404,0.0707070707070707,11,1,0.2116402116402116,24,12.698412698412698,Q8WUJ0,Q8WUJ0,,STYX,False,223,1208.0,-0.0016345888355164,0.0044036521127496,0.0049668874172185,0.0,1775.0,3.707070198197183,3.7149708,1.0,0.8529577464788732,,5,0.15343915343915343,0.5,0.0,0.1251162960165892,0.0
621,552,0.8888888888888888,92.51954710144926,1.4453237919954678,0.3074074074074074,0.0777777777777777,10,2,0.1992753623188405,28,5.072463768115942,Q8WZ60,Q8WZ60,,KLHL6,False,621,1208.0,0.0362218083634527,0.0418505701023223,0.0049668874172185,0.0008278145695364,1775.0,0.6665648461470424,0.025842428,0.1526760563380281,0.1216901408450704,,28,0.2807971014492754,0.7684876322746277,6.020854818242223,0.17305387687780432,1.0419322684152246
495,377,0.7616161616161616,88.00511936339522,1.143594362339438,0.3125,0.096590909090909,9,3,0.2175066312997347,12,3.183023872679045,Q8WV16,Q8WV16,,DCAF4,False,495,1208.0,-0.1604898433618606,-0.1552946889439149,0.0198675496688741,0.0,1775.0,3.7054408303938033,3.7012718,0.9971830985915492,0.8456338028169014,,30,0.4854111405835544,0.45487985014915466,12.078628863215823,0.12424035857124346,1.5006531810149046
266,234,0.8796992481203008,94.57388888888887,1.294484894953808,0.25,0.0859375,6,1,0.1923076923076923,6,2.564102564102564,Q8WV22,Q8WV22,,NSMCE1,False,266,1208.0,-0.5656229334331727,-0.5569504795408247,0.6034768211920529,0.0529801324503311,1775.0,5.776895702197183,5.796304,1.0,0.99943661971831,,5,0.14957264957264957,0.5,0.0,0.08444144462166903,0.0
630,420,0.6666666666666666,88.9045238095238,2.359804770339963,0.3469387755102041,0.0578231292517006,15,6,0.1928571428571428,13,3.095238095238096,Q8WV44,Q8WV44,,TRIM41,False,630,1208.0,-0.0433256160848049,-0.0322274776845603,0.0033112582781456,0.0008278145695364,1775.0,3.903456811492958,3.9614103,1.0,0.9014084507042254,,18,0.23095238095238096,0.5584542155265808,5.89122129546802,0.1832049217089315,1.0793007362062086
666,143,0.2147147147147147,83.32195804195804,2.5601123078616927,0.3421052631578947,0.1228070175438596,10,3,0.2307692307692307,31,21.67832167832168,Q8WVC0,Q8WVC0,,LEO1,False,666,1208.0,-0.2125973825596224,-0.2038991769961467,0.0769867549668874,0.0024834437086092,1775.0,4.636517336450704,4.6548023,1.0,0.9909859154929578,,10,0.42657342657342656,0.27210211753845215,5.803033847307124,0.12516393623611832,0.7263305584403853
245,188,0.7673469387755102,89.09218085106384,1.4833682397062369,0.2575757575757575,0.0984848484848484,8,2,0.1648936170212765,10,5.319148936170213,Q8WVD3,Q8WVD3,,RNF138,False,245,1208.0,-0.045659431703325,-0.0407282757057677,0.0082781456953642,0.0,1775.0,4.958657916845071,4.9733543,1.0,0.9769014084507044,,4,0.0851063829787234,0.5,0.0,0.2120065940042199,0.0
230,189,0.8217391304347826,89.33613756613757,1.4466467998442745,0.3643410852713178,0.0775193798449612,7,3,0.1746031746031746,8,4.232804232804233,Q8WVD5,Q8WVD5,,RNF141,False,230,1208.0,0.0122409005028985,0.0119267152021872,0.0,0.0,1775.0,4.369974604591549,4.3442674,0.99943661971831,0.9605633802816902,,3,0.15343915343915343,0.5,0.0,0.17138650891203253,0.0
259,213,0.8223938223938224,89.80661971830985,1.6804932431890898,0.3,0.123076923076923,7,1,0.1690140845070422,5,2.3474178403755865,Q8WVF5,Q8WVF5,,KCTD4,False,259,1208.0,0.0741893742853091,0.0730584158309841,0.0,0.0,1775.0,0.3302657810349295,0.03181298,0.0991549295774647,0.0332394366197183,,10,0.2347417840375587,0.3521731495857239,4.9443167903595295,0.10484810691961188,0.5184022554800483
375,312,0.832,90.7434935897436,1.1856803545427752,0.2603550295857988,0.0650887573964497,3,0,0.2307692307692307,31,9.935897435897436,Q8WVN8,Q8WVN8,,UBE2Q2,False,375,1208.0,0.0071202807918982,0.0102001848131656,0.0,0.0,1775.0,4.493675489988732,4.503565,0.9954929577464788,0.971830985915493,,8,0.15705128205128205,0.18487709760665894,5.527233098487541,0.25399998659700274,1.4039171329343452
376,263,0.699468085106383,90.3284030418251,2.8640446277314338,0.3734939759036144,0.1325301204819277,18,1,0.1673003802281368,11,4.182509505703422,Q8WVZ7,Q8WVZ7,,RNF133,False,376,1208.0,0.0355430379722971,0.0368482979736818,0.0,0.0,1775.0,0.1055641476709859,0.021071736,0.0118309859154929,0.0005633802816901,,10,0.2813688212927757,0.4338914155960083,4.198814660650246,0.0924773970336907,0.3882954504438341
684,530,0.7748538011695907,91.48901886792454,1.3039205383133337,0.3197026022304832,0.0855018587360594,11,3,0.2037735849056604,20,3.7735849056603774,Q8WVZ9,Q8WVZ9,,KBTBD7,False,684,1165.0,0.0392467793936838,0.037647653265912,0.0,0.0,1775.0,2.2366071410732395,2.214103,0.9464788732394366,0.1645070422535211,,27,0.30754716981132074,0.666792094707489,7.1153375795213885,0.2361419726546543,1.6802298521319738
429,204,0.4755244755244755,86.69088235294119,2.5530505247626034,0.4590163934426229,0.1065573770491803,20,3,0.25,14,6.862745098039216,Q8WWF5,Q8WWF5,,ZNRF4,False,429,1208.0,0.0426507343138386,0.0486199306504107,0.0008278145695364,0.0,1775.0,0.0055799195442253,0.0,0.0005633802816901,0.0005633802816901,,8,0.22549019607843138,0.576315701007843,2.526437328201863,0.3059489762518394,0.7729609141277924
1683,447,0.2655971479500891,82.75648769574944,1.8491961429384307,0.2971428571428571,0.0628571428571428,8,4,0.1498881431767337,14,3.131991051454139,Q8WWI1,Q8WWI1,,LMO7,False,1683,1208.0,0.1559602150776169,0.1569027358636177,0.0,0.0,1775.0,5.306553270822536,5.4009137,0.991549295774648,0.8816901408450705,,9,0.11185682326621924,0.17077505588531494,6.396010685127393,0.2495517497786107,1.5961356580762314
329,279,0.8480243161094225,91.97827956989246,1.3603052146843335,0.3836477987421384,0.1320754716981132,12,4,0.2114695340501792,53,18.99641577060932,Q8WWX0,Q8WWX0,,ASB5,False,329,1208.0,0.1197761994905185,0.1200468748214477,0.0008278145695364,0.0,1775.0,0.2835703721447887,0.022727154,0.0709859154929577,0.028169014084507,,0,0.0,0.5,0.0,0.10849855557877627,0.0
323,293,0.9071207430340558,91.00897610921504,1.4980585294826376,0.4152046783625731,0.1345029239766081,21,3,0.2150170648464164,49,16.723549488054605,Q8WXH4,Q8WXH4,,ASB11,False,323,1208.0,0.2221261840668843,0.2239929125645957,0.0,0.0,1775.0,0.095630854249014,0.0,0.0230985915492957,0.0084507042253521,,0,0.0,0.5,0.0,0.08505287926590055,0.0
440,208,0.4727272727272727,91.6212980769231,1.7400964136224937,0.4090909090909091,0.1515151515151515,8,3,0.2019230769230769,23,11.057692307692308,Q8WXH5,Q8WXH5,,SOCS4,False,440,1208.0,-0.0839510320580015,-0.0884224867610977,0.0041390728476821,0.0,1775.0,3.872246748169014,3.875721,0.99943661971831,0.908169014084507,,7,0.1971153846153846,0.3057640790939331,3.7976482397475233,0.07345588694791262,0.2789596197668334
277,184,0.6642599277978339,89.57842391304348,1.6551649549267489,0.3125,0.1041666666666666,4,0,0.1902173913043478,9,4.891304347826087,Q8WXH6,Q8WXH6,,RAB40A,False,277,1047.0,-0.0589419209262138,-0.056463412920648,0.0009551098376313,0.0,1775.0,0.6924771928242254,0.6260578,0.2428169014084507,0.0028169014084507,,6,0.23369565217391305,0.19592292606830597,4.054849682006288,0.09136969938331288,0.3704903964894363
467,366,0.7837259100642399,88.5864480874317,1.4677275223563249,0.3146067415730337,0.0786516853932584,9,1,0.2459016393442623,19,5.191256830601093,Q8WXI3,Q8WXI3,,ASB10,False,467,1208.0,-0.0057184561628887,-0.0070285983917416,0.0,0.0,1775.0,0.0051337656805633,0.0,0.0,0.0,,0,0.0,0.5,0.0,0.11019818744421729,0.0
295,249,0.8440677966101695,91.8262248995984,1.2550141429526989,0.3414634146341463,0.1056910569105691,8,1,0.2289156626506024,37,14.859437751004014,Q8WXJ9,Q8WXJ9,,ASB17,False,295,1208.0,-0.0569704242433789,-0.0550599201164145,0.0024834437086092,0.0,1775.0,0.0021115778535211,0.0,0.0,0.0,,0,0.0,0.5,0.0,0.19744338704601402,0.0
588,514,0.8741496598639455,93.2431906614786,1.598368076054406,0.3109243697478991,0.1176470588235294,7,2,0.2062256809338521,28,5.447470817120623,Q8WXK1,Q8WXK1,,ASB15,False,588,1208.0,0.1768446591252652,0.1709469577229903,0.0,0.0,1775.0,0.0336022648929577,0.0,0.0067605633802816,0.0016901408450704,,0,0.0,0.5,0.0,0.19126597749603205,0.0
278,259,0.9316546762589928,95.56969111969111,1.325706560900743,0.3333333333333333,0.0869565217391304,9,1,0.2239382239382239,37,14.285714285714285,Q8WXK3,Q8WXK3,,ASB13,False,278,1208.0,0.1266965529304932,0.1251595320044609,0.0008278145695364,0.0,1775.0,3.1390668386,3.1586828,0.9723943661971832,0.5684507042253522,,0,0.015444015444015444,0.5,0.0,0.1532559970342516,0.0
309,246,0.7961165048543689,89.47845528455285,1.4068484393837204,0.3308270676691729,0.112781954887218,8,3,0.2195121951219512,33,13.414634146341465,Q8WXK4,Q8WXK4,,ASB12,False,309,1208.0,0.0406840649471127,0.0432599370133248,0.0,0.0,1775.0,0.1243800432884507,0.03253535,0.0090140845070422,0.0,,0,0.0,0.5,0.0,0.14839992019813647,0.0
445,381,0.8561797752808988,91.82396325459318,1.2385450088407697,0.3139013452914798,0.085201793721973,9,3,0.2230971128608924,20,5.2493438320209975,Q8WY64,Q8WY64,,MYLIP,False,445,1208.0,0.0735876823797038,0.0806518211172645,0.0115894039735099,0.0008278145695364,1775.0,2.954358118845634,3.012978,0.9509859154929576,0.5047887323943662,,17,0.23622047244094488,0.37424787878990173,8.042319901049169,0.05533604007513897,0.4450301363415444
329,232,0.7051671732522796,92.84525862068966,2.002678932869585,0.2686567164179104,0.0671641791044776,4,0,0.2025862068965517,12,5.172413793103448,Q8WZ19,Q8WZ19,,KCTD13,False,329,1208.0,0.0541707878766338,0.0493573529698985,0.0,0.0,1775.0,3.50449886731831,3.5153215,0.9977464788732394,0.7487323943661972,,10,0.2413793103448276,0.4965432286262512,3.704316034900681,0.29269424014553036,1.0842319670941587
381,267,0.7007874015748031,93.89086142322098,1.715691949400703,0.2317073170731707,0.0975609756097561,8,2,0.1910112359550561,27,10.112359550561797,Q9BWX1,Q9BWX1,,PHF7,False,381,1208.0,-0.057875014193714,-0.0571670193227293,0.0008278145695364,0.0,1775.0,2.659200061988732,2.60046,0.9752112676056338,0.323943661971831,,6,0.10486891385767791,0.20676088333129883,3.967902837340362,0.09299906412106025,0.3690112503959532
425,307,0.7223529411764706,93.32250814332248,3.166862364853453,0.3358778625954198,0.1106870229007633,11,7,0.2019543973941368,12,3.908794788273615,Q9BZY9,Q9BZY9,,TRIM31,False,425,1208.0,0.0776335477611774,0.0774472767059651,0.0,0.0,1775.0,0.7066465322157747,0.08537435,0.1723943661971831,0.0867605633802817,,7,0.0749185667752443,0.22794033586978912,4.437226314596967,0.10726034352833419,0.47593841881663496
525,425,0.8095238095238095,92.77322352941177,1.511735605140892,0.3133047210300429,0.0472103004291845,10,3,0.2188235294117647,29,6.8235294117647065,Q9BX70,Q9BX70,,BTBD2,False,525,1208.0,0.0088679310676594,0.0157949457296563,0.0008278145695364,0.0,1775.0,5.057283022028169,5.0914884,1.0,0.992676056338028,,15,0.24941176470588236,0.6895229816436768,3.777280241453296,0.14820306748249326,0.5598045185243913
423,391,0.9243498817966904,95.56383631713555,1.2509978567292144,0.2564102564102564,0.123076923076923,8,3,0.1202046035805626,7,1.7902813299232736,Q9UKC9,Q9UKC9,,FBXL2,False,423,1208.0,-0.0293662328067268,-0.0247279694838742,0.0016556291390728,0.0,1775.0,2.338945358243381,2.5042136,0.8326760563380282,0.3008450704225352,,14,0.10741687979539642,0.29100459814071655,7.822843702956752,0.3004133695084045,2.350086835942842
481,455,0.945945945945946,91.89356043956045,2.3161910682241293,0.3322683706070287,0.0830670926517571,15,5,0.2043956043956044,48,10.54945054945055,Q9UDY6,Q9UDY6,,TRIM10,False,481,1208.0,-0.0562327928874259,-0.0546249736199066,0.0016556291390728,0.0,1775.0,0.1791009880766197,0.007024665,0.0619718309859154,0.0056338028169014,,18,0.2087912087912088,0.5201908946037292,6.359755725592413,0.10961239551330419,0.6971080599616364
824,621,0.7536407766990292,91.7685346215781,1.2421637536643488,0.2949152542372881,0.0779661016949152,7,2,0.1884057971014492,18,2.898550724637681,Q9UDY8,Q9UDY8,,MALT1,False,824,1208.0,0.1233748113652221,0.126499907500873,0.0,0.0,1775.0,3.709470276749296,3.7266896,0.9938028169014084,0.7611267605633802,,33,0.3075684380032206,0.23480570316314697,20.633091184383737,0.01586625297152948,0.3273698443160672
701,376,0.536376604850214,95.56598404255318,1.2591416658914725,0.2747252747252747,0.0989010989010989,7,1,0.1276595744680851,9,2.393617021276596,Q9UF56,Q9UF56,,FBXL17,False,701,1208.0,-0.0045411635604013,0.0007576531764912,0.0066225165562913,0.0,1775.0,3.196888364687324,3.2472365,0.9932394366197184,0.6236619718309859,,13,0.11436170212765957,0.3238323926925659,6.80246177278617,0.3005964173442776,2.044795638020926
587,555,0.9454855195911414,93.154018018018,1.377371089903846,0.2857142857142857,0.0662020905923344,12,2,0.2126126126126126,40,7.207207207207207,Q9UH77,Q9UH77,,KLHL3,False,587,1208.0,-0.1034745297946394,-0.1027179194845347,0.0008278145695364,0.0,1775.0,0.9474818647002816,0.8161762,0.4078873239436619,0.0135211267605633,,27,0.26306306306306304,0.7884889841079712,5.578159580959155,0.09886787151805479,0.5515007647574761
709,449,0.6332863187588152,89.28309576837417,1.5433405882575832,0.3835616438356164,0.1267123287671233,9,7,0.2271714922048997,48,10.69042316258352,Q9UH90,Q9UH90,,FBXO40,False,709,1208.0,-0.016547038557308,-0.0138132553879436,0.0,0.0,1775.0,0.0260705111847887,0.0,0.0033802816901408,0.0,,14,0.15367483296213807,0.4933362901210785,5.219411986959251,0.08734146473975543,0.45587108802125825
482,231,0.479253112033195,86.891341991342,1.7654594571428714,0.3546511627906977,0.1744186046511628,5,3,0.1991341991341991,8,3.463203463203463,Q9UHC7,Q9UHC7,,MKRN1,False,482,1208.0,-0.3076082247020877,-0.2987261379135956,0.1034768211920529,0.0,1775.0,5.755563352788732,5.7549596,1.0,0.99943661971831,,2,0.03463203463203463,0.5,0.0,0.3209359434480744,0.0
1024,906,0.884765625,90.70931567328918,1.3731793369998295,0.2177215189873417,0.0886075949367088,5,1,0.1876379690949227,39,4.304635761589404,Q9UII4,Q9UII4,,HERC5,False,1024,1208.0,0.0156836366806641,0.0178015008853179,0.0008278145695364,0.0,1775.0,1.9201744649836616,1.755866,0.6450704225352113,0.2591549295774648,,33,0.2041942604856512,0.6677525639533997,8.679834256005279,0.08363645994684514,0.7259506100976398
491,359,0.7311608961303462,90.14796657381616,1.7982160749621463,0.2767857142857143,0.0848214285714285,14,3,0.1615598885793872,17,4.735376044568245,Q9UJ41,Q9UJ41,,RABGEF1,False,491,383.0,-0.1946080643409784,-0.1653202744452154,0.1018276762402088,0.0026109660574412,1775.0,4.240237627549297,4.2326913,1.0,0.9825352112676056,,0,0.0,0.5,0.0,0.1309951739482591,0.0
1249,185,0.1481184947958366,89.0327027027027,1.4111740486797597,0.3428571428571428,0.1142857142857142,7,2,0.254054054054054,24,12.972972972972974,Q9UJ55,Q9UJ55,,MAGEL2,False,1249,77.0,0.0343610533428763,0.0371497818882152,0.0,0.0,1775.0,0.1777706957030985,0.0,0.0659154929577464,0.0101408450704225,,5,0.16216216216216217,0.5,0.0,0.13328980894535525,0.0
597,556,0.931323283082077,94.24739208633096,1.4039122899786174,0.3829787234042553,0.0709219858156028,9,6,0.2320143884892086,15,2.697841726618705,Q9UJP4,Q9UJP4,,KLHL21,False,597,1208.0,0.0009753104957133,0.0057841485333511,0.0033112582781456,0.0,1775.0,3.814896572428169,3.822312,0.9983098591549296,0.8349295774647887,,27,0.2805755395683453,0.7924050688743591,5.534641133830075,0.21515413180949877,1.1908009080263495
491,367,0.7474541751527495,95.5400544959128,1.2771048273399237,0.2808988764044944,0.1292134831460674,8,1,0.1389645776566757,21,5.722070844686648,Q9UJT9,Q9UJT9,,FBXL7,False,491,1208.0,0.0800727844974449,0.0849468642099468,0.0016556291390728,0.0,1775.0,1.2927438777904223,0.1710018,0.4169014084507042,0.2045070422535211,,13,0.10626702997275204,0.3191911578178406,6.865899391799697,0.25342992681369336,1.740024380373979
735,580,0.7891156462585034,89.98329310344828,2.3890808466902445,0.3615384615384615,0.0794871794871794,13,7,0.1913793103448275,30,5.172413793103448,Q9UJV3,Q9UJV3,,MID2,False,735,1208.0,-0.0736918116570294,-0.0702637857214981,0.0033112582781456,0.0,1775.0,1.6610959836952113,1.836938,0.64,0.1667605633802817,,31,0.29482758620689653,0.37813740968704224,14.551766353439273,0.189262096027446,2.7540978009535815
597,520,0.8710217755443886,91.0075,1.294661113300995,0.3008130081300813,0.0934959349593495,13,2,0.2326923076923077,31,5.961538461538462,Q9UJX2,Q9UJX2,,CDC23,False,597,1208.0,-2.2292769796578527,-2.233199378481644,1.0,0.995860927152318,1775.0,5.202520966366197,5.238076,1.0,0.9983098591549296,,0,0.0,0.5,0.0,0.2424752435205845,0.0
565,495,0.8761061946902655,88.76880808080807,1.305712968167256,0.3051470588235294,0.0625,6,5,0.2282828282828282,27,5.454545454545454,Q9UJX3,Q9UJX3,,ANAPC7,False,565,1208.0,-0.1786746831271285,-0.17043609284938,0.0438741721854304,0.0,1775.0,6.124321852676056,6.1951823,1.0,0.9983098591549296,,0,0.0,0.5,0.0,0.18178598432599904,0.0
755,624,0.8264900662251655,88.84628205128206,1.3664338556896365,0.3044982698961938,0.1038062283737024,5,1,0.2516025641025641,68,10.897435897435898,Q9UJX4,Q9UJX4,,ANAPC5,False,755,1208.0,-1.1379932817436509,-1.1300346451925098,0.9859271523178808,0.7003311258278145,1775.0,6.684348719549295,6.7061715,1.0,1.0,,0,0.0,0.5,0.0,0.08581125793455908,0.0
808,654,0.8094059405940595,88.86336391437308,1.2676525864963235,0.2551724137931034,0.0827586206896551,11,2,0.2125382262996941,22,3.3639143730886847,Q9UJX5,Q9UJX5,,ANAPC4,False,808,1208.0,-1.056757973203133,-1.0352181341479243,0.9677152317880796,0.5579470198675497,1775.0,4.282209056732395,4.3304005,1.0,0.968450704225352,,29,0.30275229357798167,0.29277557134628296,16.147168145955252,0.11963265029069176,1.9317285199900622
822,652,0.7931873479318735,85.30662576687116,1.8223994059427069,0.2869080779944289,0.0584958217270195,7,4,0.2346625766871165,28,4.294478527607362,Q9UJX6,Q9UJX6,,ANAPC2,False,822,1208.0,-1.4509688502585174,-1.4276062258567046,0.9950331125827816,0.9031456953642384,1775.0,4.541795438011268,4.6244693,0.99943661971831,0.9577464788732394,,8,0.04754601226993865,0.2258612960577011,5.092245791014321,0.09256752913171935,0.4713766106055934
296,249,0.8412162162162162,94.56915662650604,1.5487887410932646,0.3405797101449275,0.0869565217391304,12,2,0.2208835341365461,28,11.244979919678714,Q9UK22,Q9UK22,,FBXO2,False,296,1208.0,-0.0050922560211031,-0.0066372437222248,0.0024834437086092,0.0,1775.0,2.0039658530647886,1.3377682,0.5864788732394366,0.2704225352112676,,11,0.30522088353413657,0.34145522117614746,5.556591220711929,0.11512495155560891,0.6397022950987826
956,646,0.6757322175732218,92.92402476780188,1.438857561235809,0.3008130081300813,0.1219512195121951,9,2,0.1826625386996904,8,1.238390092879257,Q9UK96,Q9UK96,,FBXO10,False,956,1208.0,0.0264321976065482,0.0279702918937329,0.0,0.0,1775.0,2.032684357239437,1.9665523,0.9030985915492956,0.1138028169014084,,73,0.46439628482972134,0.5225328207015991,25.67181762515882,0.09825335737367738,2.522342271556599
447,328,0.7337807606263982,89.36231707317073,1.6381105704813903,0.3611111111111111,0.1064814814814814,13,4,0.2408536585365853,23,7.01219512195122,Q9UK97,Q9UK97,,FBXO9,False,447,1208.0,-0.1165248055266226,-0.1174100110968734,0.0024834437086092,0.0,1775.0,5.585055560338028,5.6454306,1.0,0.9971830985915492,,9,0.27439024390243905,0.4084871709346771,3.9758964133194037,0.08475498588099536,0.33697704437518616
471,407,0.8641188959660298,95.86717444717443,1.3546376712508723,0.3413461538461538,0.0817307692307692,11,2,0.2014742014742014,22,5.405405405405405,Q9UK99,Q9UK99,,FBXO3,False,471,1208.0,-0.1297529306403034,-0.1195097302842219,0.0132450331125827,0.0008278145695364,1775.0,4.258691567943662,4.2891927,1.0,0.9622535211267604,,15,0.3022113022113022,0.28629180788993835,8.460993361332527,0.04758217998431996,0.4025925089650606
