n_residues_total,n_residues_confident,confident_fraction,mean_plddt,compactness,hp_surf_frac,arom_surf_frac,max_hp_patch,n_hp_patches_5plus,pocket_density,max_pocket_cluster,pocket_cluster_per_100res,accession,Entry,intended_gene,gene_symbol,protac_validated,Length
587,511,0.8705281090289608,92.02802348336596,1.644984488403354,0.31020408163265306,0.12653061224489795,9,2,0.22309197651663404,20,3.9138943248532287,A6NK59,A6NK59,,ASB14,False,587
450,375,0.8333333333333334,89.34184,2.775560647664924,0.390625,0.11328125,16,5,0.18666666666666668,18,4.8,A6NLI5,A6NLI5,,TRIM64C,False,450
287,268,0.9337979094076655,94.077723880597,1.548396017409198,0.3076923076923077,0.05128205128205128,11,2,0.1791044776119403,18,6.7164179104477615,A6NLU0,A6NLU0,,RFPL4A,False,287
402,172,0.42786069651741293,87.00488372093024,2.2141417305022806,0.53125,0.1328125,20,3,0.2616279069767442,35,20.348837209302324,A6NNE9,A6NNE9,,MARCHF11,False,402
1104,732,0.6630434782608695,88.39893442622949,1.352493442893733,0.3268608414239482,0.07766990291262135,7,5,0.21174863387978143,28,3.825136612021858,A6QL63,A6QL63,,ABTB3,False,1104
1837,942,0.5127925966249319,88.88160297239915,1.5643069488376402,0.30248306997742663,0.07674943566591422,14,5,0.2208067940552017,50,5.3078556263269645,A7E2V4,A7E2V4,,ZSWIM8,False,1837
555,343,0.618018018018018,88.66253644314868,1.3036987280677748,0.3181818181818182,0.05194805194805195,7,1,0.19825072886297376,23,6.705539358600583,A8MQ27,A8MQ27,,NEURL1B,False,555
300,130,0.43333333333333335,93.35092307692308,3.7540976597064946,0.39473684210526316,0.13157894736842105,14,3,0.11538461538461539,9,6.923076923076923,A8MTL3,A8MTL3,,RNF212B,False,300
712,132,0.1853932584269663,93.11439393939393,1.5283561191251531,0.3225806451612903,0.07526881720430108,8,2,0.1893939393939394,5,3.787878787878788,B2RXH4,B2RXH4,,BTBD18,False,712
319,187,0.5862068965517241,86.5318181818182,1.5051353633522448,0.25688073394495414,0.07339449541284404,8,1,0.19786096256684493,18,9.62566844919786,O15479,O15479,,MAGEB2,False,319
343,189,0.5510204081632653,83.98783068783068,3.11811325593164,0.34415584415584416,0.14285714285714285,15,1,0.13756613756613756,12,6.349206349206349,O15541,O15541,,RNF113A,False,343
331,317,0.9577039274924471,97.44160883280756,1.1616207679710173,0.31543624161073824,0.10738255033557047,4,0,0.22397476340694006,31,9.779179810725552,O95278,O95278,,EPM2A,False,331
574,358,0.6236933797909407,88.19346368715084,1.167289358015131,0.3559322033898305,0.0847457627118644,5,1,0.2206703910614525,17,4.748603351955307,O76050,O76050,,NEURL1,False,574
536,216,0.40298507462686567,90.93342592592592,1.8043164056193326,0.3560606060606061,0.12121212121212122,7,2,0.18518518518518517,8,3.7037037037037033,O75159,O75159,,SOCS5,False,536
191,170,0.8900523560209425,93.72188235294118,1.3706592453706057,0.29411764705882354,0.11764705882352941,12,2,0.21764705882352942,12,7.0588235294117645,O75340,O75340,,PDCD6,False,191
114,113,0.9912280701754386,95.32530973451325,1.3496941378535177,0.29333333333333333,0.05333333333333334,4,0,0.23008849557522124,17,15.04424778761062,O75368,O75368,,SH3BGRL,False,114
744,642,0.8629032258064516,89.9867601246106,1.7671167612981393,0.34517766497461927,0.06852791878172589,18,7,0.16822429906542055,21,3.2710280373831773,O75382,O75382,,TRIM3,False,744
580,426,0.7344827586206897,87.60014084507043,1.1960371363597297,0.3712871287128713,0.12871287128712872,10,2,0.2300469483568075,18,4.225352112676056,O75426,O75426,,FBXO24,False,580
802,486,0.6059850374064838,87.0008024691358,1.3550969563705382,0.2602040816326531,0.061224489795918366,5,1,0.18106995884773663,22,4.526748971193416,O75582,O75582,,RPS6KA5,False,802
246,162,0.6585365853658537,91.73253086419751,1.9888205423018424,0.4921875,0.125,33,3,0.17901234567901234,16,9.876543209876543,O75586,O75586,,MED6,False,246
317,265,0.8359621451104101,92.7840754716981,1.5832206224887133,0.28,0.08,6,2,0.1660377358490566,9,3.3962264150943398,O75677,O75677,,RFPL1,False,317
378,257,0.6798941798941799,90.73832684824903,1.5390310397105689,0.28169014084507044,0.04929577464788732,5,2,0.1828793774319066,9,3.501945525291829,O75678,O75678,,RFPL2,False,378
317,266,0.8391167192429022,92.53860902255639,1.518471580302639,0.2937062937062937,0.055944055944055944,6,2,0.16165413533834586,7,2.631578947368421,O75679,O75679,,RFPL3,False,317
485,359,0.7402061855670103,90.24637883008357,2.8700346729464097,0.3155893536121673,0.07224334600760456,10,5,0.1615598885793872,13,3.6211699164345403,O76064,O76064,,RNF8,False,485
781,491,0.6286811779769527,92.60979633401223,2.069114324569688,0.32432432432432434,0.08408408408408409,11,5,0.19144602851323828,24,4.887983706720977,O15553,O15553,,MEFV,False,781
1766,1448,0.8199320498301246,87.11078038674033,1.3396492577595727,0.2523364485981308,0.06697819314641744,5,1,0.20096685082872928,27,1.8646408839779007,O94822,O94822,,LTN1,False,1766
574,561,0.9773519163763066,94.39522281639928,1.237967537168091,0.29136690647482016,0.08273381294964029,7,2,0.20855614973262032,55,9.803921568627452,O94889,O94889,,KLHL18,False,574
339,292,0.8613569321533924,92.06506849315069,3.557456793072691,0.4222222222222222,0.08444444444444445,27,5,0.15753424657534246,10,3.4246575342465753,O94905,O94905,,ERLIN2,False,339
541,327,0.6044362292051756,89.65886850152904,1.6372043048283664,0.34054054054054056,0.0972972972972973,7,3,0.1926605504587156,13,3.9755351681957185,O94941,O94941,,UBOX5,False,541
628,543,0.8646496815286624,90.67465930018416,1.3106725150303562,0.3111888111888112,0.09090909090909091,8,4,0.22283609576427257,19,3.4990791896869244,O94952,O94952,,FBXO21,False,628
964,451,0.4678423236514523,92.54554323725056,2.3158187614097665,0.3520710059171598,0.09171597633136094,19,5,0.18403547671840353,19,4.212860310421286,O94972,O94972,,TRIM37,False,964
1302,950,0.7296466973886329,91.48330526315789,1.3258190210668626,0.2657952069716776,0.04357298474945534,5,1,0.20526315789473684,31,3.263157894736842,O95155,O95155,,UBE4B,False,1302
117,115,0.9829059829059829,95.52373913043478,1.2630895976442298,0.3088235294117647,0.1323529411764706,3,0,0.20869565217391303,7,6.086956521739131,O95166,O95166,,GABARAP,False,117
752,447,0.5944148936170213,87.66288590604026,2.1238671628629686,0.3287671232876712,0.1004566210045662,8,2,0.203579418344519,31,6.935123042505594,O95170,O95170,,FBXW10B,False,752
593,558,0.9409780775716695,95.19125448028674,1.3496797872313249,0.29432624113475175,0.07446808510638298,13,1,0.2222222222222222,53,9.498207885304659,O95198,O95198,,KLHL2,False,593
1236,1144,0.9255663430420712,90.16764860139861,1.1349591625355546,0.30812854442344045,0.06427221172022685,8,4,0.1888111888111888,25,2.1853146853146854,O75155,O75155,,CAND2,False,1236
1001,705,0.7042957042957043,85.78486524822694,3.873300167805976,0.3528550512445095,0.05417276720351391,24,18,0.08085106382978724,8,1.1347517730496455,O75150,O75150,,RNF40,False,1001
1896,1590,0.8386075949367089,83.10967295597484,1.409553015589003,0.32383966244725737,0.07067510548523206,13,10,0.21823899371069183,19,1.1949685534591197,O75147,O75147,,OBSL1,False,1896
896,463,0.5167410714285714,93.27518358531319,1.4369179788262414,0.30633802816901406,0.06338028169014084,10,4,0.21814254859611232,21,4.535637149028078,O75113,O75113,,N4BP1,False,896
708,105,0.1483050847457627,85.68171428571428,2.4421798438650537,0.43209876543209874,0.08641975308641975,17,1,0.17142857142857143,4,3.8095238095238098,O43164,O43164,,PJA2,False,708
324,255,0.7870370370370371,94.06933333333333,1.4814104052846524,0.32450331125827814,0.09271523178807947,6,1,0.19215686274509805,17,6.666666666666667,O43255,O43255,,SIAH2,False,324
540,375,0.6944444444444444,92.27768000000002,1.259169709941019,0.3282051282051282,0.08205128205128205,8,2,0.19466666666666665,21,5.6000000000000005,O43353,O43353,,RIPK2,False,540
233,178,0.7639484978540773,88.81994382022471,2.3198448098306064,0.4658385093167702,0.08695652173913043,19,6,0.16853932584269662,13,7.303370786516854,O43513,O43513,,MED7,False,233
381,255,0.6692913385826772,88.64494117647058,2.7740359636192564,0.40476190476190477,0.09523809523809523,22,4,0.21568627450980393,15,5.88235294117647,O43567,O43567,,RNF13,False,381
1085,524,0.48294930875576036,89.79948473282442,1.2378055174470337,0.29152542372881357,0.12203389830508475,10,1,0.22137404580152673,25,4.770992366412214,O43683,O43683,,BUB1,False,1085
328,322,0.9817073170731707,96.84503105590062,1.023992869526108,0.2692307692307692,0.09230769230769231,3,0,0.1956521739130435,29,9.006211180124224,O43684,O43684,,BUB3,False,328
574,153,0.2665505226480836,88.69967320261438,1.6120590487840731,0.36904761904761907,0.05952380952380952,8,3,0.1830065359477124,8,5.228758169934641,O43734,O43734,,TRAF3IP2,False,574
374,332,0.8877005347593583,94.75250000000001,1.6428834471660192,0.3058252427184466,0.06796116504854369,9,3,0.20481927710843373,24,7.228915662650602,O43791,O43791,,SPOP,False,374
465,370,0.7956989247311828,88.28548648648648,1.3331390770111056,0.26,0.055,4,0,0.1945945945945946,13,3.5135135135135136,O60260,O60260,,PRKN,False,465
552,295,0.5344202898550725,89.85816949152543,1.2473881400692737,0.36257309941520466,0.09941520467836257,10,1,0.2745762711864407,32,10.847457627118644,O60291,O60291,,MGRN1,False,552
910,706,0.7758241758241758,87.96039660056657,1.3483848655700352,0.5932539682539683,0.16071428571428573,45,16,0.358356940509915,202,28.611898016997166,O60337,O60337,,MARCHF6,False,910
1076,669,0.6217472118959108,86.8437817638266,1.602028550840388,0.29213483146067415,0.07303370786516854,9,4,0.2077727952167414,23,3.43796711509716,O60524,O60524,,NEMF,False,1076
606,583,0.9620462046204621,95.26126929674099,1.3022147079395399,0.31210191082802546,0.041401273885350316,13,4,0.22126929674099485,44,7.547169811320755,O60662,O60662,,KLHL41,False,606
326,271,0.8312883435582822,88.7081180811808,1.7156005611195881,0.4973821989528796,0.13612565445026178,35,4,0.2767527675276753,55,20.29520295202952,O60683,O60683,,PEX10,False,326
474,339,0.7151898734177216,88.3947197640118,1.487539762562953,0.2848101265822785,0.12658227848101267,4,0,0.20648967551622419,26,7.669616519174041,O60809,O60809,,PRAMEF10,False,474
478,397,0.8305439330543933,91.54272040302267,1.3425572257237932,0.26842105263157895,0.09473684210526316,4,0,0.18387909319899245,11,2.770780856423174,O60810,O60810,,PRAMEF4,False,478
474,390,0.8227848101265823,88.5573846153846,1.3986334798620652,0.27956989247311825,0.13440860215053763,9,1,0.1641025641025641,12,3.076923076923077,O60811,O60811,,PRAMEF2,False,474
478,393,0.8221757322175732,91.32508905852416,1.3533209590060706,0.26063829787234044,0.0797872340425532,4,0,0.178117048346056,11,2.7989821882951653,O60813,O60813,,PRAMEF11,False,478
627,486,0.7751196172248804,87.62154320987655,2.2668745896409375,0.411214953271028,0.0630841121495327,17,15,0.16049382716049382,23,4.732510288065844,O60826,O60826,,CCDC22,False,627
407,294,0.7223587223587223,89.42496598639455,3.416176989050197,0.37916666666666665,0.0875,11,6,0.20748299319727892,16,5.442176870748299,O60858,O60858,,TRIM13,False,407
577,465,0.8058925476603119,93.13952688172043,1.1246527967603925,0.341991341991342,0.06926406926406926,14,4,0.1956989247311828,27,5.806451612903226,O60907,O60907,,TBL1X,False,577
126,54,0.42857142857142855,78.86648148148149,5.71094367739491,0.3888888888888889,0.05555555555555555,5,1,0.0,0,0.0,O60927,O60927,,PPP1R11,False,126
776,721,0.9291237113402062,91.98042995839113,1.7728286699219065,0.22305764411027568,0.045112781954887216,6,2,0.1900138696255201,43,5.9639389736477115,Q13616,Q13616,,CUL1,False,776
745,685,0.9194630872483222,88.17893430656936,1.7929046265603863,0.25203252032520324,0.08943089430894309,11,2,0.22627737226277372,51,7.445255474452554,Q13617,Q13617,,CUL2,False,745
768,709,0.9231770833333334,93.60428772919606,1.8116713773923858,0.20984455958549222,0.05699481865284974,5,1,0.17489421720733428,32,4.513399153737659,Q13618,Q13618,,CUL3,False,768
555,426,0.7675675675675676,93.41298122065726,1.1839384584834243,0.296875,0.08854166666666667,13,3,0.16901408450704225,12,2.8169014084507045,Q7Z6M2,Q7Z6M2,,FBXO33,False,555
396,381,0.9621212121212122,93.12167979002625,1.724927760339588,0.3426294820717131,0.07569721115537849,9,5,0.2335958005249344,18,4.724409448818897,Q7L5Y9,Q7L5Y9,,MAEA,False,396
706,613,0.8682719546742209,92.55329526916802,1.297579545539594,0.2693498452012384,0.10835913312693499,5,1,0.20228384991843393,46,7.504078303425775,Q7L622,Q7L622,,G2E3,False,706
1068,941,0.8810861423220974,90.14249734325186,1.4326722475612865,0.2713347921225383,0.08096280087527352,9,3,0.19341126461211477,17,1.8065887353878853,Q7Z3V4,Q7Z3V4,,UBE3B,False,1068
303,244,0.8052805280528053,89.8661475409836,1.6492283420774592,0.4431818181818182,0.07386363636363637,21,5,0.1680327868852459,9,3.6885245901639343,Q7Z419,Q7Z419,,RNF144B,False,303
85,69,0.8117647058823529,91.30884057971012,1.8751994179544063,0.423728813559322,0.15254237288135594,9,2,0.2463768115942029,17,24.637681159420293,Q7Z4G1,Q7Z4G1,,COMMD6,False,85
592,427,0.7212837837837838,87.80470725995316,2.5075434071540643,0.33774834437086093,0.0728476821192053,9,7,0.1451990632318501,14,3.278688524590164,Q7Z569,Q7Z569,,BRAP,False,592
419,233,0.5560859188544153,93.06948497854077,1.7098672514479871,0.2676056338028169,0.09154929577464789,6,2,0.20600858369098712,10,4.291845493562231,Q7Z5Y7,Q7Z5Y7,,KCTD20,False,419
1792,313,0.17466517857142858,86.31801916932908,2.2712834087897806,0.31196581196581197,0.10256410256410256,8,5,0.17252396166134185,13,4.15335463258786,Q7Z6E9,Q7Z6E9,,RBBP6,False,1792
888,321,0.3614864864864865,91.05554517133957,1.5696674246294549,0.3611111111111111,0.08333333333333333,14,3,0.24610591900311526,21,6.5420560747663545,Q7Z6J0,Q7Z6J0,,SH3RF1,False,888
389,281,0.7223650385604113,91.1006049822064,1.3012004218021125,0.33587786259541985,0.04580152671755725,6,1,0.2277580071174377,15,5.338078291814947,Q7Z6J8,Q7Z6J8,,UBE3D,False,389
402,321,0.7985074626865671,94.37975077881619,1.382346800597499,0.28402366863905326,0.11834319526627218,4,0,0.23052959501557632,14,4.361370716510903,Q7Z6K3,Q7Z6K3,,PTAR1,False,402
674,524,0.7774480712166172,91.44221374045802,1.3240669784786903,0.34328358208955223,0.07462686567164178,11,4,0.20801526717557253,42,8.015267175572518,Q86V97,Q86V97,,KBTBD6,False,674
422,309,0.7322274881516587,90.6577993527508,1.1607623892362393,0.26744186046511625,0.06976744186046512,5,1,0.21359223300970873,22,7.119741100323624,Q7Z7E8,Q7Z7E8,,UBE2Q1,False,422
766,725,0.9464751958224543,93.01875862068964,1.3125807938766267,0.22981366459627328,0.07763975155279502,5,2,0.19034482758620688,18,2.4827586206896552,Q7Z7L7,Q7Z7L7,,ZER1,False,766
256,188,0.734375,92.48781914893617,1.5671013351922363,0.3125,0.140625,8,2,0.18617021276595744,8,4.25531914893617,Q86SE9,Q86SE9,,PCGF5,False,256
592,229,0.38682432432432434,86.73270742358079,2.0674458498808312,0.391304347826087,0.14906832298136646,21,3,0.2096069868995633,17,7.423580786026202,Q86T96,Q86T96,,RNF180,False,592
617,383,0.6207455429497569,89.23177545691907,1.471467363921057,0.5303030303030303,0.14772727272727273,27,9,0.2558746736292428,46,12.010443864229766,Q86TM6,Q86TM6,,SYVN1,False,617
253,156,0.616600790513834,88.75852564102563,2.2183339102783797,0.43478260869565216,0.14782608695652175,34,2,0.16025641025641027,5,3.205128205128205,Q86UD3,Q86UD3,,MARCHF3,False,253
904,401,0.4435840707964602,88.74546134663342,1.718127462106958,0.29457364341085274,0.08527131782945736,9,2,0.20947630922693267,16,3.99002493765586,Q86UK7,Q86UK7,,ZNF598,False,904
332,208,0.6265060240963856,89.89317307692308,2.1271649764894893,0.33116883116883117,0.09090909090909091,7,2,0.18269230769230768,20,9.615384615384617,Q86UT8,Q86UT8,,CENATAC,False,332
250,227,0.908,91.36215859030837,4.2110682341055,0.39690721649484534,0.0979381443298969,9,8,0.14537444933920704,9,3.9647577092511015,Q86UV6,Q86UV6,,TRIM74,False,250
250,232,0.928,90.85771551724137,4.141060146891346,0.3969849246231156,0.09045226130653267,9,8,0.13793103448275862,9,3.8793103448275863,Q86UV7,Q86UV7,,TRIM73,False,250
622,387,0.6221864951768489,92.5729715762274,1.4898652417793716,0.3108108108108108,0.08558558558558559,5,2,0.19638242894056848,23,5.943152454780361,Q86UW9,Q86UW9,,DTX2,False,622
550,506,0.92,91.63762845849803,1.125233534490427,0.3441295546558704,0.13360323886639677,8,2,0.20553359683794467,33,6.521739130434782,Q7L5Y6,Q7L5Y6,,DET1,False,550
389,356,0.9151670951156813,93.23407303370787,2.2796624290525043,0.25365853658536586,0.07804878048780488,6,3,0.14606741573033707,18,5.056179775280898,Q7L273,Q7L273,,KCTD9,False,389
432,100,0.23148148148148148,91.65320000000001,2.140301322937012,0.4342105263157895,0.07894736842105263,8,2,0.16,8,8.0,Q7L0R7,Q7L0R7,,RNF44,False,432
1606,781,0.4863013698630137,88.48984635083228,1.3175179895388118,0.2827102803738318,0.09813084112149532,5,2,0.19718309859154928,17,2.176696542893726,Q76N89,Q76N89,,HECW1,False,1606
974,644,0.6611909650924025,88.99448757763975,1.4203217005671411,0.30994152046783624,0.1023391812865497,13,1,0.2096273291925466,21,3.260869565217391,Q6PJI9,Q6PJI9,,WDR59,False,974
670,536,0.8,92.13307835820896,1.8677747263194275,0.31456953642384106,0.08609271523178808,14,4,0.15111940298507462,25,4.664179104477612,Q6Q0C0,Q6Q0C0,,TRAF7,False,670
311,279,0.8971061093247589,95.33347670250896,1.2095299125964651,0.5763888888888888,0.20833333333333334,24,4,0.3333333333333333,84,30.107526881720432,Q6TCH7,Q6TCH7,,PAQR3,False,311
642,556,0.8660436137071651,94.05744604316547,1.3452134576722183,0.2826086956521739,0.08695652173913043,9,2,0.22302158273381295,44,7.913669064748201,Q6TDP4,Q6TDP4,,KLHL17,False,642
600,544,0.9066666666666666,92.19985294117647,1.4513338612770903,0.30337078651685395,0.10112359550561797,8,2,0.20404411764705882,33,6.0661764705882355,Q6TFL4,Q6TFL4,,KLHL24,False,600
723,573,0.7925311203319502,85.84856893542756,2.3969059267510553,0.3125,0.05803571428571429,23,9,0.12390924956369982,11,1.9197207678883073,Q6UWE0,Q6UWE0,,LRSAM1,False,723
489,386,0.7893660531697342,87.1119689119171,1.3955982500330715,0.5916666666666667,0.14166666666666666,29,8,0.30569948186528495,88,22.797927461139896,Q6UX01,Q6UX01,,LMBR1L,False,489
620,436,0.7032258064516129,94.11279816513762,1.4749158812803946,0.3493975903614458,0.0963855421686747,22,2,0.2018348623853211,32,7.339449541284404,Q6VN20,Q6VN20,,RANBP10,False,620
395,343,0.8683544303797468,90.68883381924198,1.0797908727446799,0.32298136645962733,0.12422360248447205,6,2,0.20408163265306123,33,9.620991253644315,Q6VVB1,Q6VVB1,,NHLRC1,False,395
759,710,0.9354413702239789,93.65839436619719,1.286832843374085,0.2652439024390244,0.07621951219512195,11,1,0.1647887323943662,14,1.971830985915493,Q6WRX3,Q6WRX3,,ZYG11A,False,759
464,428,0.9224137931034483,90.23521028037383,1.0824416193581337,0.3673469387755102,0.12755102040816327,7,4,0.22429906542056074,33,7.710280373831775,Q6X9E4,Q6X9E4,,FBXW12,False,464
477,457,0.9580712788259959,92.36868708971555,2.350441144410022,0.375,0.05448717948717949,37,5,0.2188183807439825,38,8.315098468271334,Q6ZMU5,Q6ZMU5,,TRIM72,False,477
732,285,0.38934426229508196,88.67971929824562,1.803813212901221,0.47572815533980584,0.10679611650485436,50,3,0.2631578947368421,29,10.175438596491228,Q6ZMZ0,Q6ZMZ0,,RNF19B,False,732
994,119,0.11971830985915492,89.10512605042017,1.8429116085646289,0.32989690721649484,0.09278350515463918,5,2,0.10084033613445378,3,2.5210084033613445,Q6ZNA4,Q6ZNA4,,RNF111,False,994
346,99,0.2861271676300578,88.94525252525254,2.287383086273583,0.3684210526315789,0.11842105263157894,7,2,0.13131313131313133,3,3.0303030303030303,Q6ZSG1,Q6ZSG1,,ARK2C,False,346
1888,1429,0.756885593220339,87.70736878936319,1.1889014081043692,0.24077328646748683,0.09314586994727592,7,2,0.1819454163750875,38,2.6592022393282013,Q6ZT12,Q6ZT12,,UBR3,False,1888
275,217,0.7890909090909091,93.35304147465438,1.5673412876802368,0.3793103448275862,0.0603448275862069,7,1,0.2304147465437788,15,6.912442396313365,Q6ZVX7,Q6ZVX7,,NCCRP1,False,275
466,381,0.8175965665236051,89.32325459317586,1.422857349341983,0.28342245989304815,0.08021390374331551,10,2,0.2283464566929134,21,5.511811023622047,Q6ZVZ8,Q6ZVZ8,,ASB18,False,466
473,229,0.48414376321353064,90.42510917030567,1.7980847044744959,0.3561643835616438,0.11643835616438356,8,2,0.1703056768558952,5,2.1834061135371177,Q6ZWB6,Q6ZWB6,,KCTD8,False,473
263,219,0.8326996197718631,88.53557077625571,1.5704606955709204,0.3524590163934426,0.09016393442622951,8,2,0.2146118721461187,14,6.392694063926941,Q6ZWI9,Q6ZWI9,,RFPL4B,False,263
238,189,0.7941176470588235,94.37904761904761,1.2390425970096999,0.28703703703703703,0.06481481481481481,5,1,0.21693121693121692,31,16.402116402116402,Q712K3,Q712K3,,UBE2R2,False,238
257,215,0.8365758754863813,93.42990697674419,2.0508359165938366,0.2827586206896552,0.08275862068965517,6,3,0.15813953488372093,9,4.186046511627907,Q719H9,Q719H9,,KCTD1,False,257
491,98,0.19959266802443992,90.03071428571427,1.6146748598197795,0.42028985507246375,0.07246376811594203,7,2,0.17346938775510204,8,8.16326530612245,Q75N03,Q75N03,,CBLL1,False,491
589,176,0.298811544991511,85.14517045454545,1.8325094864424243,0.3252032520325203,0.13821138211382114,8,1,0.1875,20,11.363636363636363,Q86UZ6,Q86UZ6,,ZBTB46,False,589
789,550,0.697084917617237,91.23807272727274,3.9007991766535417,0.357429718875502,0.08433734939759036,18,15,0.10363636363636364,18,3.272727272727273,Q86VP1,Q86VP1,,TAX1BP1,False,789
759,697,0.9183135704874835,92.52634146341464,1.839527315987262,0.23846153846153847,0.07435897435897436,4,0,0.17216642754662842,28,4.017216642754662,Q13619,Q13619,,CUL4A,False,759
469,357,0.7611940298507462,92.43439775910365,1.227788846452042,0.30303030303030304,0.10303030303030303,4,0,0.20168067226890757,41,11.484593837535014,Q8N2H9,Q8N2H9,,PELI3,False,469
586,551,0.9402730375426621,93.56805807622504,1.386050431280789,0.2967032967032967,0.08058608058608059,12,1,0.20508166969147004,44,7.985480943738657,Q8IXQ5,Q8IXQ5,,KLHL7,False,586
132,128,0.9696969696969697,95.601015625,4.703154687038293,0.4251968503937008,0.07086614173228346,14,5,0.1015625,5,3.90625,Q8IY31,Q8IY31,,IFT20,False,132
623,532,0.8539325842696629,92.0876879699248,1.2508868569708789,0.3076923076923077,0.09615384615384616,10,1,0.2424812030075188,54,10.150375939849624,Q8IY47,Q8IY47,,KBTBD2,False,623
1834,386,0.21046892039258452,86.7435751295337,1.85159951920567,0.4,0.07241379310344828,11,9,0.20984455958549222,15,3.8860103626943006,Q8IY92,Q8IY92,,SLX4,False,1834
498,433,0.8694779116465864,90.30224018475751,2.497693213438256,0.33993399339933994,0.0627062706270627,12,8,0.18937644341801385,32,7.390300230946882,Q8IYM9,Q8IYM9,,TRIM22,False,498
909,767,0.8437843784378438,90.71956975228161,1.4622103259717651,0.254957507082153,0.0821529745042493,6,2,0.21773142112125163,47,6.127770534550195,Q8IYU2,Q8IYU2,,HACE1,False,909
571,211,0.36952714535901926,92.85023696682464,3.08729633224966,0.3163841807909605,0.05649717514124294,7,5,0.12322274881516587,12,5.687203791469194,Q8IYW5,Q8IYW5,,RNF168,False,571
440,423,0.9613636363636363,95.0981560283688,1.3172898798485393,0.20297029702970298,0.04950495049504951,6,1,0.18912529550827423,13,3.0732860520094563,Q8N0Z6,Q8N0Z6,,TTC5,False,440
415,413,0.9951807228915662,96.75559322033898,1.0312943530484324,0.25274725274725274,0.08241758241758242,4,0,0.1791767554479419,53,12.832929782082324,Q8N136,Q8N136,,DAW1,False,415
923,507,0.5492957746478874,90.59100591715976,1.7376642589600473,0.36245954692556637,0.06796116504854369,14,7,0.1814595660749507,14,2.7613412228796843,Q8N163,Q8N163,,CCAR2,False,923
418,390,0.9330143540669856,95.22969230769232,1.2566468944162796,0.23809523809523808,0.10582010582010581,10,1,0.11025641025641025,6,1.5384615384615385,Q8N1E6,Q8N1E6,,FBXL14,False,418
259,200,0.7722007722007722,95.88345,1.4207993952039284,0.42063492063492064,0.1111111111111111,20,1,0.195,21,10.5,Q8N2K1,Q8N2K1,,UBE2J2,False,259
1230,1149,0.9341463414634147,89.49993907745865,1.1404637297162545,0.2611218568665377,0.07156673114119923,6,2,0.1731940818102698,14,1.2184508268059182,Q86VP6,Q86VP6,,CAND1,False,1230
510,325,0.6372549019607843,93.78483076923077,1.369922788820935,0.3622448979591837,0.07653061224489796,10,2,0.23692307692307693,48,14.76923076923077,Q8N2W9,Q8N2W9,,PIAS4,False,510
598,425,0.7107023411371237,91.0164,1.2477346002776586,0.31840796019900497,0.0845771144278607,7,3,0.21176470588235294,40,9.411764705882353,Q8N3Y1,Q8N3Y1,,FBXW8,False,598
690,501,0.7260869565217392,88.43007984031937,1.3393057694789747,0.31365313653136534,0.11808118081180811,9,2,0.2275449101796407,21,4.191616766467066,Q8N448,Q8N448,,LNX2,False,690
479,386,0.8058455114822547,95.4173316062176,1.2352908875421122,0.32323232323232326,0.11616161616161616,8,2,0.15544041450777202,14,3.6269430051813467,Q8N461,Q8N461,,FBXL16,False,479
442,421,0.9524886877828054,94.48491686460808,1.2272010998352219,0.27184466019417475,0.1407766990291262,6,4,0.15914489311163896,18,4.275534441805226,Q8N4B4,Q8N4B4,,FBXO39,False,442
328,283,0.8628048780487805,88.70844522968197,1.490900454512105,0.5161290322580645,0.17204301075268819,26,5,0.27208480565371024,27,9.540636042402827,Q8N4F7,Q8N4F7,,RNF175,False,328
51,41,0.803921568627451,94.44463414634146,2.768804936699043,0.5365853658536586,0.07317073170731707,22,1,0.12195121951219512,2,4.878048780487805,Q8N4H5,Q8N4H5,,TOMM5,False,51
616,578,0.9383116883116883,94.255,1.423259208252653,0.298932384341637,0.10320284697508897,4,0,0.1903114186851211,25,4.325259515570934,Q8N4N3,Q8N4N3,,KLHL36,False,616
154,152,0.987012987012987,93.96644736842104,1.2630983379678016,0.25,0.045454545454545456,5,1,0.19736842105263158,12,7.894736842105263,A0A1B0GUS4,A0A1B0GUS4,,UBE2L5,False,154
677,530,0.7828655834564254,93.62837735849057,1.058127661585462,0.3181818181818182,0.10454545454545454,6,1,0.19245283018867926,21,3.9622641509433962,Q8N5D0,Q8N5D0,,WDTC1,False,677
433,294,0.6789838337182448,94.75979591836735,1.5655798716322535,0.3375,0.1,7,4,0.23469387755102042,22,7.482993197278912,Q8N5I2,Q8N5I2,,ARRDC1,False,433
389,289,0.7429305912596401,93.71595155709342,1.162169849171358,0.24285714285714285,0.08571428571428572,3,0,0.22145328719723184,28,9.688581314878892,Q8IXJ6,Q8IXJ6,,SIRT2,False,389
292,145,0.4965753424657534,93.25324137931035,2.192831000245643,0.39655172413793105,0.13793103448275862,14,3,0.2,10,6.896551724137931,Q8IX29,Q8IX29,,FBXO16,False,292
1150,642,0.5582608695652174,90.37104361370716,1.77880623266476,0.2964824120603015,0.06281407035175879,18,5,0.16510903426791276,24,3.7383177570093453,Q8IX12,Q8IX12,,CCAR1,False,1150
723,397,0.5491009681881052,86.21390428211586,2.6935275219363635,0.4166666666666667,0.11,20,9,0.21158690176322417,14,3.5264483627204033,Q8IWZ5,Q8IWZ5,,TRIM42,False,723
